start_node,end_node,link_no,name,length,total_traffic,traffic_score,betweenness_score,economic_score,criticality_score,criticality_rank
"88.9983608,22.5814993","88.96653409058578,22.55807589382845",Z7607-1,Shakhipur-Debhata,5.423,5002.0,0.06129150839357922,0.0,0.029188324670131948,0.0324396886659057,1270.0
"90.2305549,22.133166","90.122416,21.8137778",R881-1,Amtali (int.with R880)-Kuakata,40.646,2638.0,0.03232447004043622,0.0,0.03752843062926459,0.03241279578424198,1271.0
"89.519916,22.605","89.3074722,22.6882497",Z7615-1,Dacope-Tala,30.1,2322.0,0.028452395539762285,0.0,0.03832902670111973,0.03219192889788086,1272.0
"89.2014167,23.8782216","89.2197771,23.9190549",R713-1,Alauddin Ali more(int.with R710)-Shelaidah,5.435,2920.0,0.035779928930278156,0.0,0.03561643835616438,0.03178189815665063,1273.0
"89.5632778,24.3076667","89.4058056,24.2886941",Z5048-1,Ullahpara-Bhangura,21.67,1481.0,0.018147285871829434,0.0,0.04051316677920324,0.03164106476362629,1274.5
"89.6095833,24.1734716","89.6971663,24.2303882",Z5047-1,Shahazadpur-Chouhali,18.39,1481.0,0.018147285871829434,0.0,0.04051316677920324,0.03164106476362629,1274.5
"90.4046667,22.1770549","90.3261938,22.2547222",Z8804-1,Galachipa (Haridebpur)-Shakharia,16.527,2416.0,0.029604215169709593,0.0,0.03683774834437086,0.031391193370123104,1276.0
"89.429916,23.4907219","89.60475,23.4055833",Z7012-1,Magura (Parananduli)-Mohammadpur,25.41,2508.0,0.03073152799901973,0.0017559262510974535,0.035486443381180226,0.03138470736508094,1277.0
"90.1827493,22.7806938","90.1623611,22.7779438",Z8033-3,Ekshirapara (Int.with Z8704)-Banaripara,2.255,3068.0,0.037593432177429234,0.004389815627743634,0.031942633637548894,0.031360383559519395,1278.5
"90.1954441,22.7824716","90.1827493,22.7806938",Z8033-2,Chakher (Int.with Z8048)-Ekshirapara (Int.with Z8704),1.35,3068.0,0.037593432177429234,0.004389815627743634,0.031942633637548894,0.031360383559519395,1278.5
"90.3199716,22.7506111","90.1954441,22.7824716",Z8033-1,Gariarpar-Chakher (Int.with Z8048),14.485,3165.0,0.03878201200833231,0.0026338893766461808,0.0325434439178515,0.0313111411775411,1280.0
"89.9680827,22.581166","89.968416,22.5956108",Z7704-1,Pirojpur-Brahmonkati (int.with Z7715),1.571,1861.0,0.022803577992893027,0.003511852502194908,0.03653949489521763,0.031229588581359102,1281.0
"91.0329993,22.8613611","91.0282771,22.8491386",Z1449-1,Dadpur Bazar-Khalifarhat,1.601,984.0,0.012057345913490993,0.0,0.041666666666666664,0.031220629488041707,1283.0
"91.1214993,22.9458886","91.1264993,22.9459441",Z1450-1,Int.with N104-Int.with N104,1.12,984.0,0.012057345913490993,0.0,0.041666666666666664,0.031220629488041707,1283.0
"91.0971108,22.8653611","91.10475,22.8608333",Z1452-1,Feni Noakhali Highway- Maijdee Court Station,1.21,984.0,0.012057345913490993,0.0,0.041666666666666664,0.031220629488041707,1283.0
"89.0126667,26.3464997","88.9352774,26.3339997",Z5903-2,"Int.with Z5904-Angarpota,Lalmonirhat",17.175,1501.0,0.0183923538782012,0.000877963125548727,0.03930712858094604,0.031207384868209107,1285.0
"89.2193049,22.9083611","89.1996108,22.9045278",Z7553-1,Keshabpur-Boishen More (int.with Z7552),2.275,6891.0,0.08443818159539272,0.000877963125548727,0.02002612102742708,0.03108527911265861,1286.5
"89.1996108,22.9045278","89.2713882,22.8233327",Z7553-2,Boishen More(int.with Z7552)- Betgram,30.795,6891.0,0.08443818159539272,0.000877963125548727,0.02002612102742708,0.03108527911265861,1286.5
"91.2772216,22.8733882","91.3028611,22.9370274",Z1441-3,Basurhat (int.with Z1434)-Daganbhuyan,8.798,3874.0,0.047469672834211496,0.0017559262510974535,0.02968508002065049,0.03072115856308616,1288.0
"90.1623611,22.7779438","90.1003611,22.748083",Z8033-4,Banaripara-Swarupkati,8.75,3068.0,0.037593432177429234,0.0026338893766461808,0.031942633637548894,0.030658013059080415,1289.0
"90.2564167,24.7645","90.2718882,24.6358608",Z4105-1,Fulbaria-Muktagachha,15.546,2448.0,0.029996323979904423,0.0,0.03553921568627451,0.03057178387995035,1290.0
"92.0728882,23.2444719","92.0077222,23.4059167",Z1610-1,Dighinala-Panchhari,21.165,1521.0,0.018637421884572968,0.0,0.03879026955950033,0.030547846633565752,1291.0
"91.875666,21.8556111","91.8558333,21.8513056",Z1129-1,Pir Malekghat-Azam,4.4,1409.0,0.017265041048891067,0.0,0.03903477643718949,0.03044242737447192,1292.0
"90.6643333,24.0168327","90.7332771,23.9802493",R310-5,"Int.with Z2045 - Itakhola (road end, int with N2)",9.198,3271.0,0.040080872442102684,0.0017559262510974535,0.03057169061449098,0.029856418646097192,1293.0
"89.9543889,22.6583056","89.8794993,22.6436941",Z7716-1,Nazirpur-Kachua,10.74,1861.0,0.022803577992893027,0.0,0.03653949489521763,0.02982484758048114,1294.5
"89.9665833,22.7050278","89.99055130714285,22.70030014",Z7706-1,Nazirpur-Sreeramkathi (Int with Z7707),2.99,1861.0,0.022803577992893027,0.0,0.03653949489521763,0.02982484758048114,1294.5
"91.1464441,23.3389441","91.1799438,23.2926941",Z1049-2,Bagmara(int.with R141)-Buschi (int.with Z1046),6.304,1939.0,0.023759343217742923,0.0026338893766461808,0.03455389375966993,0.029696672342114414,1296.0
"91.3369163,22.9815271","91.2755271,22.9828327",Z1443-1,Selonia-Int.with Z1030,7.628,1765.0,0.02162725156230854,0.006145741878841088,0.03286118980169972,0.02950462589971382,1297.0
"90.7707771,23.0762216","90.8372774,23.0728049",Z1466-1,Nalgara-Fatehpur,9.23,1411.0,0.017289547849528245,0.0,0.03756201275690999,0.029429030695629917,1298.0
"89.5624722,24.3250271","89.4123889,24.379666",Z5046-1,Srikhola bus stand Ullahpara-Int.with N507,18.12,2502.0,0.030658007597108197,0.000877963125548727,0.03317346123101519,0.029419576269339078,1299.0
"91.1302493,23.3488886","91.1464441,23.3389441",Z1049-1,Mogbari-Bagmara(int.with R141),2.175,1939.0,0.023759343217742923,0.0017559262510974535,0.03455389375966993,0.029345487091894926,1300.5
"91.1799438,23.2926941","91.2365274,23.222416",Z1049-3,Buschi (int.with Z1046)-Bangadda,10.743,1939.0,0.023759343217742923,0.0017559262510974535,0.03455389375966993,0.029345487091894926,1300.5
"90.9870552,23.0594167","91.0023611,23.1638611",Z1430-1,Chatkhil-Chitoshi(int.with Z1407),14.49,2278.0,0.027913245925744394,0.0,0.03424056189640035,0.029257253263991312,1302.0
"91.7921386,24.8106944","91.7316938,24.9104444",Z2016-1,Rashidpur-Lama Kazi,16.96,5503.0,0.06743046195319201,0.0,0.02253316372887516,0.029065969015879593,1303.0
"89.5038889,23.1464997","89.4719438,22.9763327",Z7030-2,Int.with Z7505-Fultala(int.with N7),23.49,3555.0,0.04356083813258179,0.000877963125548727,0.02869198312236287,0.028901559466744546,1304.0
"90.8957497,24.1598056","90.9284993,24.1539167",Z3609-1,Bojra-Kuliarchar,4.0,1984.0,0.024310746232079402,0.0,0.034274193548387094,0.02856000691694038,1305.0
"91.2755271,22.9828327","91.233333,22.9898886",Z1443-2,Int.with Z1030-Senbag,5.172,1765.0,0.02162725156230854,0.003511852502194908,0.03286118980169972,0.028451070149055346,1306.0
"88.6302771,24.3631944","88.6501389,24.3982219",Z6010-1,Rajshahi-Int.with N603,4.89,4413.0,0.05407425560593065,0.000877963125548727,0.02492635395422615,0.028400612216886445,1307.5
"88.6501389,24.3982219","88.7432219,24.5288327",Z6010-2,Int.with N603-Mohonganj,19.755,4413.0,0.05407425560593065,0.000877963125548727,0.02492635395422615,0.028400612216886445,1307.5
"91.1204716,23.2313049","91.2024444,23.1631111",Z1048-1,Daulatganj-Nangalkot(int.with Z1415),12.292,1579.0,0.019348119103051096,0.000877963125548727,0.03483217226092464,0.02830446429758933,1309.0
"88.7743604,25.6574444","88.7721104,25.5407497",Z5804-1,Chirirbandar-Amtali Bazar (int.with R585),14.99,4859.0,0.05953927214802108,0.000877963125548727,0.023050010290183165,0.02819627427557661,1310.5
"88.7721104,25.5407497","88.7672771,25.5290827",Z5804-2,Amtali Bazar(int.with R585)-Amtali BOP,1.46,4859.0,0.05953927214802108,0.000877963125548727,0.023050010290183165,0.02819627427557661,1310.5
"88.288083,24.8340552","88.2593611,24.7788604",Z6819-1,Boalia-Chowdhala,7.57,3090.0,0.03786300698443818,0.0,0.02977346278317152,0.02815856448886125,1312.0
"89.1775827,23.5850274","88.945583,23.7680271",Z7404-1,Amtali-Alamdanga,56.121,2130.0,0.02609974267859331,0.006145741878841088,0.02910798122065728,0.027804081218875357,1313.0
"92.2181104,22.2013611","92.3406108,22.1690271",Z1813-1,Bandarban (Rowangchhari Bus Stand)-Ruma,20.05,1797.0,0.02201936037250337,0.0,0.0333889816360601,0.027489676659750897,1314.0
"89.52546585616439,23.174257265753425","89.5124167,23.1618611",Z7505-1,Shimakhali-Int.with Z7502,1.96,4367.0,0.05351059919127558,0.000877963125548727,0.02358598580261049,0.02736112379120169,1315.0
"90.9028333,23.3371663","90.8873052,23.3494719",Z1442-1,Kachua Bypass More-Akania More,2.4,1765.0,0.02162725156230854,0.0,0.03286118980169972,0.027046329148177384,1316.0
"89.876416,22.7928608","89.8998886,22.8768049",Z7054-1,Chitalmari- Tungipara (Patgati),13.8,4222.0,0.05173385614508026,0.0017559262510974535,0.02297489341544292,0.026934439027143264,1317.0
"89.6907219,24.3940274","89.6626389,24.3649444",Z5406-1,Porabari-Jamtoil (int.with Z5408),4.487,1763.0,0.021602744761671365,0.0026338893766461808,0.030629608621667612,0.02655202401991004,1318.0
"90.8373608,22.9425274","90.9710271,23.0625556",Z1510-1,Laxmipur-Chatkhil,28.15,822.0,0.010072295061879672,0.0,0.03527980535279805,0.02640761664317774,1319.5
"91.1191382,22.8394163","91.3245827,22.8280549",Z1508-1,Dinmoni Bazar-Little Feni River,38.0,822.0,0.010072295061879672,0.0,0.03527980535279805,0.02640761664317774,1319.5
"90.4037778,23.3088611","90.3336663,23.2788327",Z8607-1,Naria-Shaora,9.358,3912.0,0.04793530204631785,0.0,0.024284253578732106,0.026377675311150893,1321.5
"90.1633056,23.068916","90.1503333,23.0622778",Z8611-1,Dashar- Dashar Thana,2.91,3912.0,0.04793530204631785,0.0,0.024284253578732106,0.026377675311150893,1321.5
"89.4283604,23.487833","89.5005556,23.1733604",R720-1,Magura (int.with N7)-Narail(int.with N806),47.01,3095.0,0.037924273986031126,0.0,0.026817447495961228,0.026126970250596945,1323.0
"88.9859997,25.6648333","88.9856108,25.6557778",Z5801-1,Start from Z5025-Kholahati Cantonment,1.05,1077.0,0.013196912143119716,0.0,0.033426183844011144,0.025750909358815955,1324.0
"88.7461386,25.0474997","88.6663056,25.0085556",Z5464-1,Patnitala-Shibpur,9.71,1699.0,0.020818527141281705,0.0,0.031194820482636845,0.025732423443793093,1325.0
"90.7290271,24.1905552","90.7506389,24.1580278",Z2122-2,Chalakchor(int.with R211)-Shakerbazar,4.934,2224.0,0.02725156230854062,0.004389815627743634,0.026528776978417268,0.025548761641027887,1326.0
"90.6853886,24.20225","90.7290271,24.1905552",Z2122-1,Nayakandi-Chalakchor(int.with R211),5.617,2224.0,0.02725156230854062,0.0026338893766461808,0.026528776978417268,0.024846391140588904,1327.0
"89.1006667,24.4912219","88.9588333,24.5044167",Z5210-1,Sherkul-Int.with R548,18.99,2879.0,0.03527753951721603,0.000877963125548727,0.025008683570684264,0.02469819332998558,1328.0
"89.1063056,22.3055833","89.195583,22.2682493",Z7609-1,Banshipur-Munshiganj,10.605,4509.0,0.05525058203651513,0.0,0.018851186515857175,0.02408420091005325,1329.0
"90.3837219,24.3984997","90.1696382,24.3199716",Z3030-1,Bhaluka-Shakipur,26.077,2778.0,0.034039946085038596,0.0,0.024838012958963283,0.023981484345031064,1330.0
"89.068166,23.398333","89.0265827,23.4814438",Z7489-1,Chandpara-Int.with Z7024,16.375,1294.0,0.0158559000122534,0.007901668129938543,0.025502318392581144,0.023964656343940825,1331.0
"89.3961663,25.8977774","89.3596667,25.8662778",Z5902-1,Shaptibari-Haragacha,5.366,3786.0,0.04639137360617571,0.0,0.019281563655573163,0.022609930520221363,1332.0
"91.1533056,23.4344719","91.1718327,23.4257216",Z1051-2,Int.with N1- int.with R140,2.895,1997.0,0.02447004043622105,0.0026338893766461808,0.024036054081121683,0.022566568681045257,1333.0
"89.0265827,23.4814438","88.9490274,23.3904163",Z7489-2,Int.with Z7024-Khalishpur,22.28,1294.0,0.0158559000122534,0.004389815627743634,0.025502318392581144,0.022559915343062863,1334.0
"90.6376941,24.0717493","90.6839997,24.2509722",Z2034-1,Lakpur-Katiadi,22.62,1777.0,0.0217742923661316,0.0,0.025886325267304444,0.022253177537435227,1335.5
"90.7382497,24.0442497","90.8514167,24.1050833",Z2035-1,Shibpur-Belabo,15.603,1777.0,0.0217742923661316,0.0,0.025886325267304444,0.022253177537435227,1335.5
"91.1718327,23.4257216","91.217166,23.4265271",Z1051-3,int.with R140-int.with N120,5.873,1997.0,0.02447004043622105,0.0017559262510974535,0.024036054081121683,0.02221538343082577,1337.5
"91.1434441,23.4386663","91.1533056,23.4344719",Z1051-1,Kotbari-Int.with N1,1.465,1997.0,0.02447004043622105,0.0017559262510974535,0.024036054081121683,0.02221538343082577,1337.5
"88.8567778,26.1068333","88.7459163,26.25",Z5706-2,Boragarihat(int.with Z5054)-Bholaganj,25.03,3732.0,0.04572968998897194,0.000877963125548727,0.01822079314040729,0.022095341259353807,1339.0
"89.0781382,24.9063611","89.0049444,24.8798604",Z5467-1,Raikali-Tilakpur,7.985,3268.0,0.04004411224114692,0.0,0.020195838433292534,0.021972625974442397,1340.0
"90.7496386,24.1644722","90.7797493,24.201",Z2123-1,Kachikata-Barachapa,7.415,3208.0,0.03930890822203161,0.0,0.020261845386533667,0.021871223688151923,1341.0
"90.9569722,23.2491663","90.8973886,23.342833",Z1050-1,Kaliapara-Kachua,13.305,1997.0,0.02447004043622105,0.0,0.024036054081121683,0.021513012930386786,1342.0
"89.0467497,24.8077778","88.9810271,24.7797493",Z5472-1,Adamdighi Rail Station-Raninagar,12.21,1890.0,0.02315892660213209,0.0,0.02433862433862434,0.02145999324481755,1343.0
"89.6685549,22.9395274","89.8080556,22.9301382",Z7045-1,Terokhada-Mollahhat,19.987,3480.0,0.04264183310868766,0.0,0.01867816091954023,0.021442817793098416,1344.0
"89.8763604,22.7928052","89.7350274,22.7996386",Z7801-1,Chitalmari-Faltita,22.855,1802.0,0.02208062737409631,0.0,0.0244173140954495,0.021298741058860746,1345.0
"92.1615278,21.7232216","92.0840552,21.7737216",Z1126-1,Yancha-Int.with N1,12.0,1526.0,0.01869868888616591,0.014047410008779631,0.01703800786369594,0.021139118576639106,1346.0
"89.8020278,23.5843052","89.8382497,23.3041389",Z7004-1,Faridpur-Muksudpur,41.83,1885.0,0.02309765960053915,0.0,0.023872679045092837,0.021125576020782095,1347.5
"89.7125278,23.316666","89.6892219,23.2966663",Z7002-1,Sasrail (Int.with Z7001) - Alphadanga,4.691,1885.0,0.02309765960053915,0.0,0.023872679045092837,0.021125576020782095,1347.5
"92.0771382,21.8044722","92.05035621386556,21.805718859243697",Z1002-1,Baraitali-Yancha (Int.with Z1126),3.15,1449.0,0.017755177061634604,0.000877963125548727,0.024844720496894408,0.021080353515422045,1349.0
"89.870166,25.1830549","89.7655556,25.2121944",Z4614-1,Bakshiganj-Dewanganj,12.986,2099.0,0.02571988726871707,0.0,0.022391615054787994,0.020625984516357745,1350.0
"91.9131944,22.5349719","91.9425274,22.60825",Z1623-1,Raozan-Brammanchhari,10.24,1977.0,0.024224972429849282,0.0,0.02276176024279211,0.020582927277963278,1351.0
"89.2687771,24.8329716","89.1831104,24.8194716",Z5471-1,Kahalu-Talora(int.with Z5202),9.37,3638.0,0.04457787035902463,0.000877963125548727,0.016217702034084663,0.020480000386446193,1352.0
"90.76025,22.185833","90.8218327,22.1914163",Z8909-1,Char Fession (Int.with R890) - Betua,7.002,3991.0,0.04890332067148634,0.0,0.015284389877223753,0.020348594649712677,1353.0
"89.1290549,25.0295271","89.0761382,24.9744993",Z5508-2,Int.with Z5039- Gopinathpur (int.with Z5202),8.932,3022.0,0.03702977576277417,0.004389815627743634,0.01588352084712111,0.02014406296280375,1354.0
"90.1349719,23.5972774","90.1386663,23.6173604",Z8206-1,Nikra-(Int.with Z8205),2.505,3519.0,0.04311971572111261,0.0017559262510974535,0.015345268542199489,0.019936336877319983,1355.0
"89.614,25.6520278","89.6793327,25.5723327",Z5621-2,Ulipur(int.with Z5623)-Chillmari,11.15,2778.0,0.034039946085038596,0.000877963125548727,0.0183585313174946,0.01985262738794012,1356.0
"89.4116667,24.0319438","89.4050556,23.9429163",Z6030-1,Ataikula(Int. with N6)-Sujanagar (int.with R601),10.784,2341.0,0.028685210145815463,0.0,0.02007689021785562,0.019618602398418748,1357.0
"89.2507222,23.0935552","89.237583,23.092083",Z7058-2,Bolianpur(int.with Z7059)-Dakuria,11.087,1191.0,0.014593799779438794,0.000877963125548727,0.023509655751469353,0.019524987796527768,1358.0
"91.8708882,21.81425","91.8537778,21.8148889",Z1075-1,Steamerghat-Upazilla Chattar,1.912,2619.0,0.03209165543438304,0.0,0.018709431080565102,0.01935440306819924,1359.0
"89.6465274,23.1866941","89.597833,23.4007778",Z7506-1,Lohagara-Mohammadpur,61.265,1690.0,0.02070824653841441,0.0,0.021893491124260357,0.01927924359830125,1360.0
"88.7401108,24.2978886","88.7748049,24.3409441",Z6018-1,Sarda Bazar-Puthia,8.14,4257.0,0.052162725156230855,0.000877963125548727,0.011745360582569885,0.01890470570228131,1361.0
"89.6432497,25.8128333","89.614,25.6520278",Z5621-1,Kurigram (Shapla Chattar)-Ulipur(int.with Z5623),18.83,4228.0,0.05180737654699179,0.000877963125548727,0.011825922421948912,0.01888933803511743,1362.0
"90.9728604,23.8590278","91.1265827,23.9033056",R203-6,Nabinagar (Int.with Z1206)-Radhika(int.with N102),20.86,2130.0,0.02609974267859331,0.0,0.01971830985915493,0.01885357932810658,1363.0
"91.9821382,22.2933608","92.0252493,22.3029444",Z1057-1,Patiya-Rangunia,5.44,1221.0,0.014961401788996447,0.0,0.02293202293202293,0.01884793615238638,1364.0
"89.4956663,23.9618889","89.5433608,24.0551667",Z6017-1,Chinakhora Biswa Road-Santhia,13.582,4257.0,0.052162725156230855,0.0,0.011745360582569885,0.01855352045206182,1365.0
"91.9797216,21.7521389","91.9877219,21.7962497",Z1128-1,Illasha Bazar-Bagguzra,7.565,1830.0,0.022423722583016788,0.0,0.020218579234972677,0.018464271484442178,1366.0
"89.1132778,23.0879997","89.1389163,22.907",Z7619-1,Modhanpur College More-Trimohoni Bazar,24.87,2953.0,0.036184291140791566,0.0,0.01591601760921097,0.01824150869359261,1367.0
"88.7913608,25.9051111","88.7844441,25.774416",Z5005-1,Khansama-Ranirbandar,15.492,2535.0,0.031062369807621615,0.0,0.01735700197238659,0.01821344961534789,1368.0
"89.6306104,24.5405552","89.5674993,24.6508611",Z5404-1,Pipulbaria More-Sonamukhi,15.184,3046.0,0.037323857370420294,0.0,0.014445173998686802,0.017452451474886013,1369.0
"89.8966108,22.9065278","89.8905552,22.8949441",Z8504-1,Mazar - Health Complex,1.87,2891.0,0.03542458032103909,0.0,0.01349014181943964,0.016412267861441135,1370.0
"90.8068889,24.7973886","90.8594167,24.8136944",Z3713-1,Avoipasha-Atpara,6.951,1025.0,0.012559735326553119,0.0,0.01951219512195122,0.01600306603756905,1371.0
"91.4944441,22.4143333","91.4601667,22.5629444",Z1095-1,Sarikait-Santoshpur,19.948,2316.0,0.028378875137850753,0.0,0.014248704663212436,0.015527612230433734,1372.0
"90.40125,23.8796104","90.481416,23.8984441",Z3003-1,Abdullahpur(int.with N3) -Teirmukh(int.with N105),10.123,862.0,0.010562431074623208,0.0,0.018561484918793503,0.014946265283662354,1373.0
"89.1870552,23.1849163","89.177416,23.184833",Z7050-1,Jessore Cantonment-Shadinata Sarani,1.0,5487.0,0.0672344075480946,0.0,0.0010934937124111536,0.014202944765308635,1374.0
"90.6559722,23.5589167","90.5353886,23.5487774",Z1063-1,Bhaberchar-Munshiganj,17.004,3951.0,0.0484131846587428,0.0,0.006074411541381929,0.013882605632299781,1375.0
"89.2566944,24.0101111","89.30425,24.2222216",Z6031-1,Chatmohor-Pabna,32.0,1232.0,0.01509618919250092,0.0,0.015422077922077922,0.013682368600867587,1376.0
"89.0762216,24.1165","89.0965274,24.245583",Z6022-1,Ishwardi-Kadamchilan,16.85,1896.0,0.023232447004043623,0.0,0.012130801687763712,0.01303396645173152,1377.0
"89.0006389,25.3645556","89.0098611,25.2813604",Z5854-1,Bejon-Hakimpur,9.41,1466.0,0.017963484867050607,0.0,0.013642564802182811,0.013025437046101039,1378.0
"90.7853052,23.2506111","90.7743049,23.337083",Z1482-1,Bakila-Int.with Z1445,12.302,1688.0,0.020683739737777235,0.000877963125548727,0.011255924170616114,0.012270502569360625,1379.0
"89.5223882,25.3125","89.3895552,25.1511389",Z5554-2,Int.with Z5558-Gobindaganj,26.56,2154.0,0.02639382428623943,0.000877963125548727,0.009285051067780872,0.012049818699187378,1380.0
"91.4026389,22.9011667","91.3029444,22.9369719",Z1425-1,Boktarmunshi-Daganbhuiyan,15.39,2439.0,0.029886043377037128,0.0,0.008610086100861008,0.011930393092747783,1381.0
"89.7519444,23.726666","89.5877497,23.7948608",Z7106-1,Jamtala (Int.with N7) - Int.with R711,22.3,2035.0,0.02493566964832741,0.0026338893766461808,0.008353808353808353,0.011816678576923537,1382.0
"88.6312493,23.790333","88.6857219,23.8501111",Z7466-1,Meherpur-Kaliganj,10.16,1345.0,0.01648082342850141,0.0,0.011895910780669145,0.011521233501500958,1383.0
"90.3325271,23.6157222","90.4144444,23.5533889",Z8005-1,Nimtali (Int.with N8)-Kakhaldi (int.with Z8004),13.782,1136.0,0.013919862761916433,0.0,0.01232394366197183,0.011304991797625733,1384.0
"89.0371386,23.4898052","89.0034722,23.41225",Z7024-1,Gopalpur-Kotchandpur (Int.with R748),10.404,2017.0,0.02471510844259282,0.000877963125548727,0.00842835894893406,0.011121741596437685,1385.0
"89.9014167,22.9081389","89.8907774,22.8973886",Z8429-1,Tungipara Upazilla - Health Complex,1.75,2600.0,0.03185884082832986,0.0,0.006538461538461538,0.010892590244350646,1386.5
"89.8808327,22.9056111","89.971666,23.0066667",Z8430-1,Tungipara-Majbari,18.26,2600.0,0.03185884082832986,0.0,0.006538461538461538,0.010892590244350646,1386.5
"90.15925,23.5798327","90.1558056,23.6185549",Z8205-2,Int.with Z8204-Int.with Z8206,5.3,3730.0,0.04570518318833476,0.000877963125548727,0.0013404825737265416,0.01041905814435862,1388.0
"90.7173604,24.1614444","90.7505,24.1591111",Z2115-1,Hetemdi-Shakerbazar,4.172,1252.0,0.015341257198872688,0.0,0.010383386581469648,0.010247531004684422,1389.0
"90.5807216,22.3909163","90.2748882,22.1836663",Z8806-4,Kalaiya (Int.with Z8052)-Amragachia(int.with R880),57.721,1307.0,0.01601519421639505,0.0026338893766461808,0.008416220351951033,0.010075736384764328,1390.0
"89.1133333,23.0879163","89.0992219,23.1004722",Z7551-2,Int.with Z7619-Jhikorgachha,2.393,2442.0,0.029922803577992894,0.000877963125548727,0.005323505323505323,0.010016523203847216,1391.0
"89.5704993,25.3925552","89.6311382,25.3917497",Z5551-1,Dariapur-Kamarzani,7.0,2442.0,0.029922803577992894,0.0,0.005323505323505323,0.009665337953627725,1392.0
"91.5613333,25.0461386","91.4148333,25.0705271",Z2811-1,Dowarabazar-Sunamganj,18.0,716.0,0.0087734346281093,0.0,0.0111731843575419,0.009480048348283808,1393.0
"90.581166,22.3909719","90.6072222,22.3311104",Z8053-1,Kaliaya-Debirchar,9.12,2043.0,0.025033696850876117,0.0,0.006363191385217817,0.009406376186262926,1394.0
"90.7889997,22.9895552","90.7681104,23.0366663",Z1472-1,Sardarbari-Raipur,8.845,647.0,0.0079279500061267,0.0,0.00927357032457496,0.007997520579230696,1395.0
"90.0545833,22.5763049","90.0651389,22.4984997",Z8713-2,Chirapara(int.with Z8702)-Bhandaria,9.47,2880.0,0.03528979291753462,0.000877963125548727,0.00034722222222222224,0.007649220169604277,1396.0
"89.8105,23.7952774","89.9127778,23.7719993",Z5066-1,Nali Bazar-Jhitka,14.868,1935.0,0.02371032961646857,0.0,0.0036175710594315244,0.007243326352904934,1397.0
"91.8374441,22.8421108","91.9101944,22.7996941",Z1601-1,Manikchhari-Lakshmichhari,13.835,1197.0,0.014667320181350325,0.0,0.005847953216374269,0.0069768549563182765,1398.0
"89.8136389,22.3994441","89.6148056,22.4731382",Z7701-1,Morelganj (CARE Bazar)-Mongla,25.892,2833.0,0.03471388310256096,0.0,0.0,0.006942776620512192,1399.0
"90.0914441,22.5820271","90.0588889,22.4942774",Z8717-1,Naikati-Bhandaria,11.74,1288.0,0.01578237961034187,0.0,0.004658385093167702,0.006377375831982555,1400.0
"90.3880274,23.2559722","90.3901663,23.2636389",Z8606-1,Vojeswar High-school (Int.with Z8602) - Mashura Primary-school (Int.with Z8602),0.9,2170.0,0.026589878691336846,0.0026338893766461808,0.0,0.006371531488925842,1401.0
"90.3944441,22.6869441","90.4088889,22.6747216",Z8044-1,Dinerpool-Bairagirpool(Int.with Z8910),2.095,1384.0,0.016958706040926357,0.000877963125548727,0.002890173410404624,0.005741249716578878,1402.0
"89.4373052,24.1644167","89.458,24.1607778",Z6034-1,Gopalnagar-Nesrapara,2.659,1542.0,0.018894743291263325,0.003511852502194908,0.0006485084306095979,0.005632081259213796,1403.0
"89.6626389,24.3649444","89.6975552,24.3186104",Z5408-1,Kadda-Tamai,7.89,584.0,0.00715598578605563,0.000877963125548727,0.005136986301369863,0.005334196691651049,1404.0
"90.2080278,22.7285271","90.1826104,22.780666",Z8704-2,Nabagram(Int.with Z8037)-Ekshirapur,8.316,1496.0,0.018331086876608258,0.000877963125548727,0.001336898395721925,0.00494176071020457,1405.0
"89.3623611,24.3671104","89.3716382,24.4297216",Z6032-1,Hamkuria-Taras,8.4,1542.0,0.018894743291263325,0.0017559262510974535,0.0006485084306095979,0.004929710758774814,1406.0
"90.075416,22.35875","89.9650556,22.3676104",Z8815-1,Amua-Safa,13.057,1941.0,0.023783850018380102,0.0,0.0,0.004756770003676021,1407.0
"89.3786938,24.21475","89.4195271,24.2278882",Z6035-1,Bhangura-Lahiri Mohonpur,4.96,1542.0,0.018894743291263325,0.0,0.0006485084306095979,0.004227340258335832,1408.0
"92.0658056,22.4444997","92.1328882,22.3556667",Z1636-1,Rangunia-Bangalhalia,14.802,1404.0,0.017203774047298125,0.0017559262510974535,0.0,0.004143125309898607,1409.0
"90.5030556,22.8968886","90.3807493,22.7191104",Z8043-1,Hizla-Barisal (Beltala),41.867,1427.0,0.01748560225462566,0.0,0.0,0.003497120450925132,1410.0
"89.9790549,22.5013056","89.880916,22.3997219",Z7711-1,Togra(int.with R870)-Synashi,17.345,1405.0,0.017216027447616713,0.0,0.0,0.003443205489523343,1411.5
"90.1623333,22.777916","89.9673049,22.7085",Z7710-1,Banaripar (Danduat)-Nazirpur,40.0,1405.0,0.017216027447616713,0.0,0.0,0.003443205489523343,1411.5
"91.8939719,22.4864441","91.8807216,22.4902774",Z1637-1,Domekhali-Madrasha Station,2.21,1404.0,0.017203774047298125,0.0,0.0,0.003440754809459625,1413.0
"88.5961108,24.4647778","88.4980274,24.4794438",Z6855-1,Bagshara-Chabbis Nagar (int.with Z6809),15.479,783.0,0.009594412449454724,0.000877963125548727,0.001277139208173691,0.003153107136442804,1414.0
