start_node,end_node,link_no,name,length,total_traffic,traffic_score,betweenness_score,economic_score,criticality_score,criticality_rank
"89.0134722,25.2715271","89.0969719,25.2223327",Z5509-1,Hili-Hakimpur (int.with Z5856),10.44,3139,0.038463424,0.001755926,0.092704683,0.072492913,853
"89.23318271921183,24.000770346798028","89.2258882,24.0322493",N604-3,Police Line More(Int.with R603 )-Pabna (Ghospara),4.444,12588,0.154245803,0,0.060136638,0.072428826,854
"91.1499719,23.0377774","91.2322771,23.0418052",Z1421-3,Chaterpaiya (Int.with Z1420)-Gazirhat (Int.with Z1444),8.782,2770,0.033941919,0.014925373,0.086281588,0.072415336,855
"90.5705549,23.7856108","90.6542222,23.7893886",R203-1,Bhulta(int.with N2)-Araihazar(int.with R114),9.1,4052,0.049650778,0.002633889,0.088598223,0.072242281,856
"88.8414441,24.3716104","88.849083,24.5145556",Z6004-1,Puthia-Taherpur(Int.with Z6005),16.92,2255,0.027631418,0.000877963,0.09578714,0.072106598,857
"89.51038426135504,25.8533943357587","89.643333,25.8130278",N506-4,Barabari (Int.with N509)-Kurigram,17.113,4896,0.059992648,0.002633889,0.085375817,0.07208262,858
"88.5094167,24.4306104","88.4979163,24.4794438",Z6809-2,Chabbis Nagar (Int. with Z6855) - Palashbari (Int. with Z6855),6.808,5050,0.061879672,0.002633889,0.084752475,0.072029034,859
"91.1155278,23.9570278","91.1092778,23.9968886",N103-1,Kuatali-Ghaturia,4.779,26699,0.327153535,0,0.009513465,0.072008505,860
"90.6486941,23.8917219","90.668166,23.8679993",Z2038-1,Jihastala-Shakerchar,4.396,773,0.009471878,0,0.100905563,0.071662484,861
"88.9780827,24.8065278","89.0105833,24.8150833",R546-1,Char matha (Int.with R 546 & R 545) -Shantahar,3.46,7023,0.08605563,0.009657594,0.073045707,0.071579415,862
"89.1045278,26.2084167","89.0253327,26.3397497",N509-4,Barakhata(Int.with R560)-Patgram Bypass (Int.with Z5904),18.003,9150,0.112118613,0.009657594,0.065464481,0.071550202,863.5
"89.41675714702971,25.90847317871287","89.1045278,26.2084167",N509-3,Zilla Parishad More (Int.with Z5907)-Barakhata(Int.with R560),59.165,9150,0.112118613,0.009657594,0.065464481,0.071550202,863.5
"89.2397219,25.7602778","89.2341941,25.8608333",Z5023-1,Rangpur (Medical more)-Gangachhara,13.15,11470,0.140546502,0,0.062598082,0.071390857,865
"89.0571667,25.5595833","89.0481663,25.6687493",R557-1,Madhayapara-Badarganj,12.943,3426,0.041980149,0,0.091068301,0.071362461,866
"90.2183327,23.1695827","90.2493608,23.1890274",R860-3,Madaripur (Int.with Z8604)-Kazirtek(Int.with Z8611),4.043,4201,0.051476535,0.012291484,0.08117115,0.071335244,867
"89.6739993,26.1085556","89.6913052,25.9659444",Z5624-1,Bhurungamari-Nageswari,49.617,4444,0.054454111,0,0.087083708,0.071102227,868
"89.7583889,22.6652778","89.8763882,22.7928886",Z7708-1,Bagerhat (Muniganj)-Chitalmari,24.5,2370,0.029040559,0.023705004,0.080590717,0.071012135,869
"88.945583,23.7680271","88.85425,23.6426386",R747-3,Alamdanga(int.with Z7456)-Chuadanga,18.203,4364,0.053473839,0.017559263,0.076993584,0.070953365,870
"90.7003333,23.9133056","90.7245271,23.9313049",R210-2,Shatirpara (Int.with R114)-Narsingdi,3.656,9831,0.120463179,0.000877963,0.067236293,0.070932329,871.5
"90.6879163,23.9098056","90.7003333,23.9133056",R210-1,"Shahepratap (road start, int with N2) - Shatirpara (Int.with R114)",1.334,9831,0.120463179,0.000877963,0.067236293,0.070932329,871.5
"89.433833,25.9118056","89.41675714702971,25.90847317871287",N509-2,Lalmonirhat (Misson More)Int.with Z5901-Zilla Parishad More (Int.with Z5907),1.775,9150,0.112118613,0.007901668,0.065464481,0.070847831,873
"90.0035,25.0477774","89.9342774,25.1503889",Z4607-2,Akher Bazar(int.with Z4604)-Sribardi(int.with Z4616),15.656,2862,0.035069232,0.002633889,0.090496157,0.070638241,874
"91.4101389,22.9877774","91.4026111,22.9011667",Z1034-2,Feni (Int.with N1)-Baktermunshi (Int.with Z1425),9.99,3593,0.044026467,0.004389816,0.086835513,0.070601017,875
"90.4171382,23.9968886","90.4161944,24.032916",R311-1,BARI More (int with R310) - Ordinance Factory (road end),4.561,7569,0.092745987,0,0.075175056,0.070526723,876
"89.3724993,23.3757493","89.3786104,23.2880552",Z7201-1,Arpara-Shalikha,11.515,3393,0.041575787,0,0.089890952,0.070467546,877
"90.194833,23.1673327","90.2183327,23.1695827",R860-2,Iterpool (Int.with Z8603)-Madaripur (Int.with Z8604),2.518,4201,0.051476535,0.009657594,0.08117115,0.070281689,878
"89.405,23.9427774","89.5302771,23.8402774",R601-2,Sujanagar (int.with Z6030)-Nazirganj (int.with R602),18.544,5006,0.061340522,0.004389816,0.080703156,0.069823795,879
"91.1807216,23.4604722","91.1785827,23.4496941",R140-1,Comilla (Kandirpar)-Tomsom Bridge More(Int.with Z1052),1.23,13946,0.170885921,0.012291484,0.044385487,0.069782784,880
"90.3410552,23.8508611","90.3313327,23.8976108",N511-1,Mirpur (Birulia)-Ashulia (Yearpur),9.462,12826,0.157162112,0.000877963,0.054732574,0.069626796,881
"89.8346108,25.5749716","89.8573611,25.5416108",Z4608-1,Roumari-Tura,4.584,2862,0.035069232,0,0.090496157,0.069584685,882
"90.8337774,22.9440274","90.8417497,22.942083",R140-20,Baghmara(int.with Z1422)-int.with Z1405,1.276,6902,0.084572969,0.012291484,0.068820632,0.069415138,883
"90.6710271,25.1073056","90.6531667,25.1879997",Z3705-1,Birishiri-Bijoypur Land Port,11.184,7727,0.094682024,0,0.072990811,0.069403701,884.5
"90.6778882,25.1243882","90.6725827,25.1124167",Z3704-1,Susang Durgapur-Birishiri (int.with Z3709),1.553,7727,0.094682024,0,0.072990811,0.069403701,884.5
"88.4453052,24.3976663","88.3475274,24.4461108",R681-1,Bijoynagar-Uzanpara(Matikata),13.23,2555,0.031307438,0,0.091193738,0.069314648,886
"89.3726938,24.8480552","89.3472219,24.8417774",N510-1,Bogra Sath Matha More-Bogra St. Road,2.784,12826,0.157162112,0,0.054732574,0.069275611,887
"89.2763049,24.212","89.3042778,24.2223604",Z6021-1,Chatmohor-Int.with Z6031,3.288,2002,0.024531307,0.003511853,0.090909091,0.069167352,888
"90.1436108,23.5783882","90.2055,23.624416",Z8204-1,Megula-Galimpur,9.628,1610,0.019727975,0.000877963,0.09378882,0.069144232,889
"88.4407219,24.8159167","88.57454829801979,24.834730995049505",Z6813-5,Dhansura(int.with Z6812)-Niamatpur,17.03,4637,0.056819017,0.003511853,0.081518223,0.069131862,890
"89.2452774,23.9991663","89.405,23.9427774",R601-1,Pabna-Sujanagar (int.with Z6030),18.384,5006,0.061340522,0.002633889,0.080703156,0.069121424,891
"89.5302771,23.8402774","89.6419441,23.8799993",R601-3,Nazirganj (int.with R602)-Baderhat,15.507,5006,0.061340522,0.001755926,0.080703156,0.068770239,892
"90.2493608,23.1890274","90.331916,23.1870552",R860-4,Kazirtek(Int.with Z8611)-Monohorpur(int.with R861),9.97,3268,0.040044112,0.013169447,0.080171359,0.06870867,893
"90.1391108,23.1543056","90.194833,23.1673327",R860-1,Mostafapur-Iterpool (Int.with Z8603),6,4201,0.051476535,0.005267779,0.08117115,0.068525762,894
"88.8450552,23.6453052","88.8076944,23.5272771",R748-1,Chuadanga-Darsana(int.with R749),18.375,7013,0.085933096,0.007023705,0.070012833,0.068404364,895
"90.828166,22.9448052","90.8337774,22.9440274",R140-19,int.with R145-Baghmara(int.with Z1422),0.621,6902,0.084572969,0.009657594,0.068820632,0.068361582,896
"90.331916,23.1870552","90.3869997,23.1808049",R860-5,Monohorpur(int.with R861)-Burirhat (int.with Z8601),6.096,3268,0.040044112,0.012291484,0.080171359,0.068357484,897
"88.86575,25.9172216","88.8641944,25.9455552",Z5709-1,By-Pass Start-Int.with Z5701,3.26,2782,0.03408896,0.000877963,0.088425593,0.068308187,898
"89.5192771,25.3260827","89.540833,25.3294438",R555-2,Shaplamill (Int.with Z5558)-Gaibandha (Int.with Z5553),3.057,9806,0.120156844,0.002633889,0.062002855,0.067954929,899
"89.8832771,23.5036111","89.9003333,23.4229716",Z8404-1,Talma (Int.with N804) - Nagarkanda (Int.with Z8067),12.46,3266,0.040019605,0,0.086650337,0.067915684,900
"89.14115617441341,22.90556939184357","89.0402774,22.86",Z7552-2,Int.with Z7619-Kalarawa,13.621,3923,0.048070089,0.000877963,0.083609483,0.067774459,901
"89.9946941,24.3873886","90.1695271,24.319916",Z4016-1,Kalihati-Shakhipur,22.865,3293,0.040350447,0,0.086243547,0.067700589,902
"89.3533333,25.2815549","89.5192771,25.3260827",R555-1,Palashbari(int.with N5)-Shaplamill (Int.with Z5558),16.9,9806,0.120156844,0.001755926,0.062002855,0.067603744,903.5
"89.540833,25.3294438","89.5501111,25.3309438",R555-3,"Gaibandha (Int.with Z5553)-Gaibandha Zehikhana more(int.with Z5613,Z5555 , Z 5552)",1.058,9806,0.120156844,0.001755926,0.062002855,0.067603744,903.5
"89.5703882,25.3925552","89.5930274,25.4971941",Z5613-2,Dariapur (int.with Z5551)-Dhupni (int.with Z5476),12.208,6108,0.074843769,0.002633889,0.074492469,0.067527881,905
"89.9159444,23.7724716","89.9718327,23.7420274",Z5064-2,Jhitka (int.with Z5066)-Harirampur,8.506,3763,0.046109545,0.000877963,0.083709806,0.067451716,906
"88.4222771,26.0418608","88.2645,25.9814438",Z5002-1,Thakurgaon (Railway Station) -Nekmarod (int.with Z5029),27.49,8737,0.107057959,0.003511853,0.06455305,0.067449593,907
"91.930166,22.2026389","91.9090556,22.220666",Z1040-4,Int.with Z1070-Anowara (int.with R170),3.88,3568,0.043720132,0.023705004,0.071188341,0.06744706,908
"90.3869997,23.1808049","90.6465274,23.1651667",R860-6,Burirhat(int.with Z8601)-Harina Ferryghat (int.with Z1403),35.202,3268,0.040044112,0.009657594,0.080171359,0.067303929,909
"90.1088056,23.628166","90.0612778,23.6213604",Z8207-1,Dohar (Bashtala)-Jhowkanda,6.12,3669,0.044957726,0,0.084219133,0.067222325,910
"89.7065833,24.4524444","89.6915274,24.3950274",Z5402-1,Sirajganj-Porabari(int.with N405),6.91,5886,0.072123514,0.048287972,0.04841998,0.067218427,911
"89.0921663,23.8800827","88.998833,23.8145556",R747-1,Bottoli-Halsha Rail Bazar(int.with Z7465),13.374,4364,0.053473839,0.007901668,0.076993584,0.067090327,912
"90.6594444,23.1438608","90.65675,23.0937774",Z8699-1,Chnadra-Haimchar,8.38,1564,0.019164318,0,0.091432225,0.067050919,913
"89.0705827,24.3443608","89.1511667,24.3170827",Z6015-1,Ahamedpur-Int.with N507,9.715,2644,0.03239799,0.003511853,0.085476551,0.066984523,914
"89.7422497,23.7172216","89.8555556,23.6208327",Z7108-1,Goalanda (Int.with N7) - Faridpur (Int.with N803),18.2,3621,0.044369563,0.012291484,0.076774372,0.06687383,915
"88.6042222,23.6644722","88.5952497,23.649583",R746-2,Muaibnagar(int.with R749)-Mujibnagar Srimity Shoudha,1.796,7013,0.085933096,0.002633889,0.070012833,0.066648438,916
"90.8136944,22.9463608","90.828166,22.9448052",R140-18,Laksmipur Bus stand(int.with N809)-int.with R145,1.659,6902,0.084572969,0.005267779,0.068820632,0.066605656,917
"92.1971941,21.1157222","92.134833,21.0751104",Z1133-1,Whykhong-Shaplapur,9.608,621,0.007609362,0,0.093397746,0.066098927,918
"91.4126389,23.0314438","91.4309993,23.10375",Z1033-1,Feni (Polytechnic More)-Fulgazi (Munshirhat) int.with Z1081,9.282,5097,0.062455581,0.001755926,0.076319404,0.065962237,919
"88.6404163,23.7669716","88.6042222,23.6644722",R746-1,Meherpur(College More) int.with R745- Muaibnagar(int.with R749),13.84,7013,0.085933096,0.000877963,0.070012833,0.065946067,920
"91.142333,23.459","91.0478052,23.4381386",Z1029-2,Int.with N1-Barura (Int.with Z1028),10.923,17630,0.216027448,0.017559263,0.022688599,0.065916542,921
"89.4702216,23.5200549","89.3944997,23.5918886",Z7007-1,Ramnagar(Int.with N7)-Sripur(Int.with Z7008),16.43,2096,0.025683127,0,0.08778626,0.065833788,922
"92.0078056,21.7521389","91.979666,21.7521389",R172-2,Eidmoni (int with R170) - Illisha Bazar (int with Z1128),2.95,3298,0.040411714,0.004389816,0.080958156,0.065814345,923.5
"91.979666,21.7521389","91.9448608,21.7158889",R172-3,Illisha Bazar (int with Z1128) - Badarkhali (Moheshkhali bridge),6.365,3298,0.040411714,0.004389816,0.080958156,0.065814345,923.5
"91.1554722,23.7402219","91.0947774,23.7525278",Z1201-1,Kashba-Kuti (int.with N102),7.01,3251,0.039835804,0.000877963,0.083051369,0.065741711,925
"88.998833,23.8145556","88.945583,23.7680271",R747-2,Halsha Rail Bazar(int.with Z7465)-Alamdanga(int.with Z7456),11.891,4364,0.053473839,0.004389816,0.076993584,0.065685586,926
"89.3643056,24.4328327","89.4368608,24.6267493",Z5049-1,Taras-Sherpur,25.75,1685,0.02064698,0,0.089020772,0.065680124,927
"91.9092222,22.4413886","91.9665833,22.4592222",R163-2,Int.with Z1629-Int.with Z1012,6.604,7016,0.085969857,0.007023705,0.065992018,0.065631645,928
"89.1911108,23.1811382","89.21425,23.1770827",N708-1,Palbari-Board Office (Int.with N702),2.513,6242,0.076485725,0.000877963,0.072092278,0.065494362,929.5
"89.21425,23.1770827","89.2226382,23.161",N708-2,Board Office (Int.with N702)-Monihar,2.237,6242,0.076485725,0.000877963,0.072092278,0.065494362,929.5
"88.3313882,24.823916","88.2738882,24.8926108",Z6802-5,Rohonpur(int.with R547) -Bhangabari,11.74,3906,0.047861782,0.028972783,0.064004096,0.065415172,931
"89.6476941,23.1809993","89.524916,23.1740827",N806-3,Lohagara (Intersection with Z7503)-Simakhali(Intersection with Z7505),12.866,3562,0.043646612,0.009657594,0.076361595,0.065390282,932.5
"89.6874997,23.1949997","89.6476941,23.1809993",N806-2,Kalna (Ferry Ghat End) - Lohagara (intersection wit Z7503),4.729,3562,0.043646612,0.009657594,0.076361595,0.065390282,932.5
"89.2823327,24.2257771","89.2922219,24.2292771",R604-3,Chatmohor (Int.with Z6029)-Int.with Z5209,1.73,3968,0.048621492,0.004389816,0.077872984,0.065323151,934.5
"89.276166,24.2118056","89.2823327,24.2257771",R604-2,Chatmohor (Int.with Z6021)-Int.with Z6029,1.68,3968,0.048621492,0.004389816,0.077872984,0.065323151,934.5
"91.9665833,22.4592222","92.0776938,22.4627222",R163-3,Int.with Z1012-Mariamnagar (int with Z1617),12.153,7016,0.085969857,0.006145742,0.065992018,0.065280459,936
"90.2713882,23.7931386","89.9986663,23.8707216",R504-1,Hemayetpur(int.with N5)-Manikganj(int.with N5),33.907,4297,0.052652861,0,0.079124971,0.065239148,937
"92.0764716,21.7596389","92.0078056,21.7521389",R172-1,"Chokoria (road start, int with N1) - Eidmoni (int with R170)",7.955,3298,0.040411714,0.002633889,0.080958156,0.065111975,938
"90.7506389,24.1580278","90.8072778,24.1585278",R212-2,Shekher Bazar (int with Z2115/Z2122) - Puradia Bazar (int with Z2121),6.156,1871,0.022926112,0.006145742,0.083912346,0.065062181,939
"89.6881386,25.971416","89.6676938,26.1121667",Z5622-3,Nageswari(int.with Z5617)-Bhurangamari,17.292,7648,0.093714006,0.000877963,0.066422594,0.065019886,940
"89.0295827,25.1017778","89.0053889,24.9670827",Z5452-1,Joypurhat-Akkelpur,16.235,4586,0.056194094,0.000877963,0.077191452,0.064961706,941
"90.0545,22.5763882","90.0259993,22.5845552",Z8702-3,Chirapara-Bekutia Ferryghat East,3.626,2272,0.027839726,0.004389816,0.08318662,0.064840751,942.5
"90.0922219,22.5824993","90.0545,22.5763882",Z8702-2,Naikati-Chirapara,4.04,2272,0.027839726,0.004389816,0.08318662,0.064840751,942.5
"89.2922219,24.2292771","89.3621111,24.3669716",R604-4,Chatmohor (Int.with Z5209)-Hamkuria (Int.with N507),18.546,3968,0.048621492,0.002633889,0.077872984,0.064620781,944.5
"89.2078611,24.0716382","89.276166,24.2118056",R604-1,Tebunia-Chatmohor (Int.with Z6021),18.624,3968,0.048621492,0.002633889,0.077872984,0.064620781,944.5
"92.117416,25.0891108","91.9774716,25.0954441",Z2012-1,Sharighat-Gowainghat,16.25,525,0.006433035,0,0.091428571,0.064502136,946
"89.0709993,22.7123889","89.0328882,22.6887219",Z7602-1,Laboni More -Alipur (Intersection with N713),5.273,8197,0.100441122,0.001755926,0.063193851,0.064484078,947
"89.9714993,22.5706938","89.972916,22.5794993",R870-8,Pirojpur Bus stand (Int R770) - Patherhat More (Int.with Z7709),0.995,3250,0.039823551,0.006145742,0.078153846,0.064460127,948
"90.2183882,23.1694993","90.2100556,23.0745271",Z8604-1,Madaripur (Int.with R860) - Bhurghata (Int.with N8),18.585,2826,0.034628109,0,0.083156405,0.064421611,949
"92.0776938,22.4627222","92.1290549,22.4695827",R163-4,"Mariamnagar (int with Z1617) - Chandragona (road end, int with R161)",5.53,7016,0.085969857,0.003511853,0.065992018,0.064226904,950.5
"91.868416,22.3943886","91.9092222,22.4413886",R163-1,Chittagong (Mohora)-Int.with Z1629,9.149,7016,0.085969857,0.003511853,0.065992018,0.064226904,950.5
"90.0259993,22.5845552","90.0057778,22.589333",Z8702-4,Bekutia Ferryghat West-Pirojpur (Fishig Complex),2.182,2272,0.027839726,0.002633889,0.08318662,0.064138381,952
"89.0328882,22.6887219","89.0347219,22.4535278",Z7602-2,Alipur (Int With N713)- Kaliganj,29.767,8197,0.100441122,0.000877963,0.063193851,0.064132893,953
"91.2364719,23.2226382","91.1238327,23.2384163",Z1045-2,Bangadda(int.with Z1049)-Laksam,12.927,2895,0.035473594,0.002633889,0.080829016,0.06403506,954
"90.8072778,24.1585278","90.8757216,24.1842497",R212-3,"Puradia Bazar (int with Z2121) - Agarpur (road end, int with R360)",8.013,1871,0.022926112,0.003511853,0.083912346,0.064008625,955
"88.4452774,26.038833","88.4098611,26.1704716",Z5059-1,Thakuragaon (BISIC More)-Ruhea,16.218,3701,0.045349835,0,0.07943799,0.06399497,956
"89.7100556,23.2135833","89.6874997,23.1949997",N806-1,Bhatiapara - Kalna (Ferry ghat End),3.64,3562,0.043646612,0.005267779,0.076361595,0.063634356,957
"89.4110278,23.9347219","89.0527222,24.066666",R605-1,Sujangar-Lalan Shah Bridge,42.65,3968,0.048621492,0,0.077872984,0.063567225,958
"91.3991108,23.0100278","91.4101389,22.9877774",Z1034-1,Feni (Shahid Minar)-Int.with N1,2.652,2495,0.030572234,0.002633889,0.081362725,0.063423806,959
"90.7333608,24.0808882","90.7506389,24.1580278",R212-1,"Akdaria (road start, int with R211) - Shekher Bazar (int with Z2115/Z2122)",9.24,1871,0.022926112,0.001755926,0.083912346,0.063306255,960
"90.1640278,22.6219993","90.0684716,22.6175549",Z8703-1,Dhanshiri-Kawkhali,11.065,2272,0.027839726,0,0.08318662,0.063084825,961
"92.0282771,24.51275","92.1139722,24.5972219",R281-3,Kulaura (Int.with Z2822) - Juri (Int.with R282),13.346,5409,0.066278642,0.009657594,0.066370863,0.063008898,962
"89.5930274,25.4971941","89.3826938,25.6571667",Z5613-3,Dhupni(int.with Z5476)-Kadamtali,39.238,6768,0.082931013,0.001755926,0.066046099,0.062954157,963
"90.077166,23.9624167","90.038083,23.9718327",Z5062-1,Kawaliapara-West Nandeswari,4.241,2460,0.030143365,0,0.082113821,0.062803799,964
"90.2732771,23.7329716","90.3079167,23.6890552",Z5069-2,Kolatia(Int.with Z8002)-Ruhitpur (int.with R820),7.26,6939,0.085026345,0.002633889,0.06470673,0.062798342,965
"89.5448608,25.796083","89.4467774,25.8063056",Z5611-1,Rajarhat-Teesta,10.45,3855,0.047236858,0.000877963,0.076523995,0.062708766,966
"90.7924441,23.5306938","90.8917497,23.3384997",Z1044-1,Gouripur-Kachua(int.with Z1050),28.66,3171,0.038855532,0.023705004,0.06559445,0.062606413,967
"89.8044444,25.0727216","89.7842774,25.0902774",Z4622-1,Islampur Sub.Registrar office-Rishipara,2.909,3535,0.04331577,0,0.077793494,0.06245112,968
"91.2127778,23.4510278","91.1788049,23.4497497",Z1052-1,Chapapur (int.with N120)-Tomsom Bridge(int.with R140),3.49,13812,0.169243965,0.004389816,0.038734434,0.062386476,969
"91.9777216,24.5165278","92.0282771,24.51275",R281-2,Kulaura (Brahman Bazar) Int. with Z2003 - Kulaura (Int.with Z2822),5.183,5409,0.066278642,0.007901668,0.066370863,0.062306528,970
"89.8935274,23.4196382","89.937083,23.4024167",Z8067-1,Nagarkanda (Int.with Z8404) - Goyernama (Int.with N805),6.95,4269,0.052309766,0.009657594,0.069337081,0.062266025,971
"91.1346941,23.8856663","91.218416,23.8611389",Z1216-1,Sultanpur-Akhaura(Int.with Z1202),10.59,4015,0.049197402,0,0.075716065,0.06219107,972
"90.6644722,23.8934997","90.6487219,23.8917497",Z2047-1,Pachdona-Shakerchar(int.with Z2038),1.649,5334,0.065359637,0.000877963,0.070116235,0.06190287,973
"89.1734716,22.5462219","89.3005833,22.5783882",Z7603-2,Assasuni(int.with Z7618)-Paikgachha,27.695,4154,0.050900625,0.000877963,0.074145402,0.061796913,974
"91.0456108,23.2701938","91.00225,23.1637778",Z1407-1,Mudaffarganj-Chitoshi (int.with Z1430),12.973,1277,0.015647592,0.001755926,0.083790133,0.06176605,975
"89.3162778,25.4174716","89.0796938,25.4217216",Z5075-2,Pirganj-Jaintapur,26.954,2845,0.034860924,0.000877963,0.078734622,0.06176205,976
"90.7304438,23.346333","90.7691938,23.3703604",Z1402-2,Matlab Dakhin(int.with Z1445)-Narayanpur (int.with Z1482),6.797,1753,0.021480211,0.002633889,0.081574444,0.061751787,977
"89.5506944,25.9528333","89.5288327,25.9446386",Z5617-2,Fulbari (Int.with Z5616)-Ferry ghat Phulbar,2.545,1336,0.016370543,0.000877963,0.083832335,0.061588634,978
"88.2813882,24.594833","88.2957774,24.6165833",Z6806-1,Nawabganj-Int.with Z6803,3.2,5012,0.061414042,0.003511853,0.069034318,0.061419247,979
"91.4161944,24.3728882","91.4125,24.3921941",R240-4,Habiganj (int with R220) - Habiganj (Int.with Z2403),2.38,3216,0.039406935,0.009657594,0.071828358,0.061407977,980
"90.6964997,23.2593889","90.7304438,23.346333",Z1402-1,Baburhat-Matlab Dakhin (int.with Z1445),13.632,1753,0.021480211,0.001755926,0.081574444,0.061400602,981
"90.7322771,24.8849719","90.6144167,24.9280271",Z3707-1,Netrokona-Purbadhala (int.with Z3704),13.8,1520,0.018625168,0.000877963,0.082894737,0.061391285,982
"91.2788327,25.0417497","91.1765271,25.0978886",Z2806-1,Niamatpur-Tahirpur,17,2312,0.028329862,0,0.080449827,0.061290579,983
"89.3689993,25.0240549","89.3161389,25.0231104",Z5507-1,Kashipur-Amtali,9.63,4307,0.052775395,0.035118525,0.052937079,0.061204236,984
"88.8494997,25.9376941","88.8411108,25.9621111",Z5707-2,Int.with Z5701-Int.with Z5709,3.299,4568,0.055973533,0.002633889,0.070709282,0.061138063,985
"89.3469441,23.1881108","89.3474997,23.2224993",Z7501-1,Charavita-Bagherpara,4.34,1982,0.024286239,0,0.08123108,0.061022029,986
"91.3137222,23.221416","91.2364719,23.2226382",Z1045-1,Chouddagram-Bangadda (int.with Z1049),8.39,2327,0.028513663,0.004389816,0.077352815,0.06094193,987
"91.8600556,24.5179438","91.9777216,24.5165278",R281-1,"Rajnagar (road start, int with N208) - Kulaura (Brahman Bazar) Int. with Z2003",14.285,5409,0.066278642,0.004389816,0.066370863,0.060901787,988
"89.6530556,23.8924997","89.6419441,23.8966663",N5-13,Bara Naogaon-Baderhat (Int.with R601),1.215,2154,0.026393824,0.048287972,0.052460539,0.060866211,989
"91.4125,24.3921941","91.5185271,24.5666389",R240-5,Habiganj (Int.with Z2403) - Nabiganj (int with Z2405),23.486,3216,0.039406935,0.007901668,0.071828358,0.060705607,990
"88.8587222,24.2880552","88.9478886,24.3040833",Z6020-1,Arani-Bagatipara,9.69,2188,0.02681044,0,0.079981718,0.060663036,991
"90.9487497,23.6391663","90.8874163,23.7376941",Z1221-1,Nabipur (Int.with Z1205)-Shalpa(Int.with Z1042),25.67,1061,0.013000858,0,0.083883129,0.060598632,992
"91.979416,23.1137222","92.067166,23.2408886",Z1603-1,Khagrachhari-Dighinala (Int.with Z1605),19.961,6862,0.084082833,0.030728709,0.045467794,0.060545385,993
"89.1895274,25.8006389","89.2182771,25.8429163",Z5020-1,Hazirhat-Gangachhara,20.471,5815,0.071253523,0.043898156,0.04144454,0.060465545,994
"91.9859997,21.4413052","91.9747216,21.4303327",R180-2,Khuruskul (int with Z1132) - laboni point (road end),3.418,13025,0.159600539,0.000877963,0.040767754,0.060458928,995.5
"92.0061389,21.4272493","91.9859997,21.4413052",R180-1,"Laharpur (road start, int with N110) - Khuruskul (int with Z1132)",2.687,13025,0.159600539,0.000877963,0.040767754,0.060458928,995.5
"91.0586111,23.4813327","91.0548056,23.3895552",Z1028-1,Nimsar-Barura,13.28,1735,0.02125965,0,0.081268012,0.060442246,997
"90.1138889,22.4401663","90.1418052,22.4268327",Z8052-1,Binapani-Kachua (Int.with Z8708),3.636,4505,0.055201568,0.003511853,0.068812431,0.060023335,998
"89.3053056,25.7732216","89.2871386,25.7340274",Z5010-2,Shahebganj (int.with Z5612)-Mohiganj (int.with N506),4.497,1161,0.014226198,0.004389816,0.080103359,0.059986218,999
"89.3797216,24.8158333","89.3728327,24.8481663",N514-1R,Banani (Bogra)-Bogra Sath Matha More(int.with N510) (Right),3.77,17439,0.213687048,0.000877963,0.024313321,0.059899307,1000
"89.5902497,22.8038889","89.5979441,22.8316382",Z7041-2,Int. with R771-Srifaltola(Int. with Z7042),3.435,4487,0.054981007,0.002633889,0.069088478,0.059818902,1001
"90.3318882,23.1869997","90.3538056,23.2363608",R861-1,Monohar Bazar More-Shariatpur (Premtola),6.904,5449,0.066768778,0,0.067168288,0.059795243,1002
"91.9518333,22.0020278","92.0539167,22.0083611",R171-1,"Charati (road start, int with R170) - Monufakirhat (Int.with Z1037)",10.78,1813,0.022215415,0.000877963,0.079426365,0.059711233,1003.5
"92.0539167,22.0083611","92.0656944,21.9721382",R171-2,"Monufakirhat (Int.with Z1037) - Chunti (road end, Int.with N1)",5.092,1813,0.022215415,0.000877963,0.079426365,0.059711233,1003.5
"92.1139722,24.5972219","92.1595278,24.8213049",R281-4,Juri (Int.with R282) - Bairagirbazar(Int. with Z2812),32.661,3341,0.04093861,0.009657594,0.068841664,0.059649253,1005
"92.0137778,24.8574722","92.0376663,24.8018889",R251-1,"Golapganj (road start, int with R250) - Dhaka Dakhin (int with Z2832)",7.637,8553,0.104803333,0,0.055886823,0.059601925,1006
"89.6485274,23.8942774","89.7128333,23.8146944",N513-1,Baderhat-Khayerchar,11.88,17439,0.213687048,0,0.024313321,0.059548122,1007
"88.7494719,24.9168604","88.7054167,24.7769438",Z5463-2,(Int.with Z5456)-Manda,17.935,4385,0.05373116,0.000877963,0.070011403,0.059504691,1008
"88.9696382,25.9680549","89.0124167,26.0138333",Z5701-3,Tengonmari(Int.with Z5022)-Jaldhaka (Traffic More),7.501,2771,0.033954172,0.001755926,0.075063154,0.05939336,1009
"91.5185271,24.5666389","91.6104722,24.5938052",R240-6,"Nabiganj (int with Z2405) - Auskandi (road end, Int.with N2)",10.384,3216,0.039406935,0.004389816,0.071828358,0.059300866,1010
"89.8645278,25.2080556","89.808,25.4098611",Z4615-1,Bakshiganj-Char Rajibpur,32.187,2140,0.026222277,0,0.078037383,0.059201051,1011
"92.1595278,24.8213049","92.2080556,24.8805827",R281-5,Bairagirbazar(Int. with Z2812) - Seola (Int. with Z2014),10.28,3341,0.04093861,0.007901668,0.068841664,0.058946882,1012
